time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 09:00:02.695,138,138,52.33829,4.868289,5.551662,17.3,85.55876,3,5,1416384002,-0.3197937,0.001358032,-0.9117126,-43.24195,4.255875,10.81662,65.54273,64.9603,26,-0.004968127,-0.008384163,0.008318916,0.6109832,-0.3182512,-0.01073785,-0.01129828,0.006402891,0.01003537,0.04038127,-0.001902802,0.05339755,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:03.695,139,139,52.33831,4.868538,5.122341,17.18,85.55876,3,5,1416384003,-0.248764,-0.02893066,-0.91362,-36.12695,2.751999,11.40729,65.48828,64.90585,26,0.004678109,-0.003731888,0.008340755,0.6146264,-0.3158101,-0.003130778,0.007780416,-0.000953528,0.01010991,0.03450783,-0.01088224,0.01918972,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:04.696,140,140,52.33832,4.868792,4.969753,17.19,84.87181,3,5,1416384004,-0.3636932,-0.01081848,-0.9544373,-46.56688,6.382065,10.29347,65.4255,64.84306,26,0.03085059,-0.01711267,0.008542888,0.6206234,-0.3077228,0.01690078,0.009082118,-0.008086967,0.01004323,0.02951526,-0.02399358,0.02306484,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:05.696,141,141,52.33833,4.869044,5.110622,17.45,85.6013,3,5,1416384005,-0.3353577,0.01849365,-0.9124451,-45.29206,11.22215,9.314545,65.22495,64.64251,26,-0.01003399,-0.02855708,0.008405469,0.6287355,-0.3159982,-0.002761775,-0.01756276,-0.01503755,0.01585327,0.01311103,0.0142823,0.08083885,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:06.696,142,142,52.33835,4.869309,6.373135,17.52,85.6013,3,5,1416384006,-0.2623444,0.01011658,-0.9378204,-6.68499,2.077805,3.087265,65.00497,64.42254,26,0.02389468,-0.002692989,0.003687413,0.625713,-0.3077338,-0.01029337,-0.006418926,0.008745028,0.006246767,0.03309295,0.003256619,0.008071457,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:07.696,143,143,52.33836,4.869557,7.448757,17.47,85.6013,3,5,1416384007,-0.2590637,-0.02792358,-0.9370728,-12.37007,1.144363,4.403549,67.75188,67.16945,25,0.03330975,-0.006570817,0.01916517,0.641881,-0.2945672,-0.0007470493,0.01727517,0.002427154,0.02056697,-0.0157809,-0.008910501,-0.009945561,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:08.695,144,144,52.33838,4.869823,9.003811,17.51,86.42365,4,5,1416384008,-0.2649231,-0.04934692,-0.9927826,-11.12968,6.641403,3.762238,68.25271,67.67027,25,0.01652838,-0.01454192,0.00608772,0.6577185,-0.2881789,0.02402312,0.01266653,-0.008001111,0.005066618,-0.02330939,-0.02953754,-0.007196593,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:09.696,145,145,52.33839,4.870074,8.544888,17.73,86.42365,3,5,1416384009,-0.3428802,-0.09403992,-0.9305115,-13.54155,3.011322,-17.40025,59.95374,59.37131,26,0.01221139,0.01188835,-0.00948911,0.6612016,-0.3029729,0.06174078,-0.01535108,0.02201091,-0.0001210917,0.007125819,-0.007725926,0.03912197,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:10.695,146,146,52.33841,4.870334,8.812588,18.21,85.658,3,5,1416384010,-0.4060669,-0.1546783,-0.8817291,-17.55559,9.459091,2.935333,55.21707,54.63464,26,-1.837581e-05,-0.01049072,-0.01653743,0.6487591,-0.3172132,0.07816445,-0.002012539,0.0126739,-0.03565324,-0.02841838,0.003454146,0.04867837,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:11.696,147,147,52.33842,4.870606,8.605495,19.18,85.658,3,5,1416384011,-0.35672,-0.03967285,-0.9391327,-13.09364,2.734726,3.627213,52.75802,52.17558,26,-0.01221006,-0.02350719,-0.01178422,0.6327847,-0.3356696,0.09354679,-0.01672302,-0.004325553,-0.008450484,-0.06792808,0.07551186,0.04511843,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:12.695,148,148,52.33843,4.870899,8.573391,20.28,85.658,3,5,1416384012,-0.3270569,0.0188446,-0.9487305,-12.24951,2.92482,3.239044,57.98255,57.40012,25,0.03003193,0.0009803096,-0.009341571,0.6251329,-0.3319188,0.03238738,-0.01114268,0.005091916,-0.001242296,0.03894362,0.03715772,0.04430353,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:13.696,149,149,52.33844,4.871201,8.466885,20.6,85.658,3,5,1416384013,-0.3135834,-0.01411438,-0.9292297,-12.97308,1.853104,3.677826,65.76096,65.17852,25,0.02761112,-0.0001981392,-0.008161257,0.6237478,-0.3203104,0.008134088,0.01612868,0.01340815,-0.01183058,-0.02735811,0.007554164,-0.01807201,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:14.695,150,150,52.33846,4.8715,8.351772,20.47,85.658,3,5,1416384014,-0.2559052,-0.05601501,-0.9176941,-13.67939,3.564423,3.66098,70.95482,70.37238,25,0.02264726,-0.01089925,-0.004570517,0.61744,-0.3157845,0.0170471,0.002838437,0.01224027,0.004626065,0.01290972,-0.02468651,0.01967457,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:15.696,151,151,52.33847,4.871803,8.593349,20.62,85.658,3,5,1416384015,-0.2315826,-0.0982666,-0.9229736,-12.81801,5.846207,4.437317,71.66448,71.08205,25,0.01895105,-0.01452195,0.002543585,0.6218619,-0.2972937,0.05780123,0.02205744,-0.003434832,0.01188143,-0.0179498,-0.0569923,-0.007103414,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:16.695,152,152,52.33848,4.872112,8.712612,21.23,85.81694,3,5,1416384016,-0.3217468,-0.01043701,-0.9338989,-10.69898,2.855698,1.213989,71.47489,70.89246,25,0.02348136,-0.02199345,0.02394342,0.6317253,-0.2904818,0.03549151,0.009913835,0.0003963069,0.005954115,0.03772891,0.004264581,0.02772355,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:17.695,153,153,52.3385,4.872424,8.815762,21.91,85.81694,3,5,1416384017,-0.3042145,0.008270264,-0.9330139,-10.6301,2.821121,1.247772,73.21005,72.62762,25,0.01658084,-0.01328997,0.001339304,0.6433668,-0.2957641,0.02048592,0.00644127,0.008826613,-3.37494e-06,-0.04834248,0.02916674,-0.001201581,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:18.695,154,154,52.33852,4.87276,8.81918,22.05,85.81694,3,5,1416384018,-0.3243103,0.03813171,-0.9549408,-11.57763,6.641342,3.323547,71.65161,71.06918,25,0.02269999,-0.009647568,-0.009318933,0.6408492,-0.3258089,-0.001781497,0.006339825,0.001649829,-0.01062449,0.01434967,0.01135632,0.03764635,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:19.696,155,155,52.33854,4.873082,10.02536,21.95,86.20882,4,5,1416384019,-0.3609924,0.01374817,-0.9314117,-17.38336,1.541992,5.93927,71.42566,70.84322,26,0.01444126,-0.008178035,-0.02359188,0.6292591,-0.3377832,-0.01065986,0.001576716,0.001729596,-0.01778722,0.0320764,-0.008889634,0.05110403,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:20.695,156,156,52.33856,4.873392,8.722012,21.79,86.20882,3,5,1416384020,-0.3047943,0.005096436,-0.8586121,-14.66138,0.02081299,3.509094,71.56635,70.98392,25,-0.004889031,-0.01173602,-0.008257131,0.6133456,-0.3489694,-0.002043361,-0.02377575,-0.001710796,-0.007268143,-0.007802643,0.02052439,0.01502576,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:21.695,157,157,52.33858,4.873713,8.892361,21.81,87.24205,3,5,1416384021,-0.3104095,0.008377075,-0.9213867,-18.79599,-2.50296,4.420319,76.01574,75.4333,25,0.01177517,-0.0202355,-0.009313873,0.6022301,-0.3446573,-0.01556422,0.002658203,0.004052301,-0.01075263,-0.009746753,0.006302255,-0.003319664,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:22.695,158,158,52.3386,4.874042,8.587551,21.77,87.24205,3,5,1416384022,-0.3477478,-0.03904724,-0.9920044,-12.07724,-0.5668945,2.226471,84.38396,83.80152,25,0.02523079,-0.003632285,-0.01645168,0.5981492,-0.3379223,0.004174592,0.006774172,0.02713162,-0.04173923,-0.01845083,-0.04053367,0.0042283,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:23.695,159,159,52.33861,4.874361,8.488674,21.78,87.86308,3,5,1416384023,-0.3680725,-0.08460999,-0.929657,-12.1289,1.766724,2.27713,85.33762,84.75518,25,0.009357283,-0.01792254,-0.002226403,0.5904294,-0.3269517,0.03845332,0.0100154,0.004022537,-0.001424545,0.0002415538,-0.03257056,0.01602781,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:24.700,160,160,52.33862,4.874685,8.707424,22.28,87.86308,3,5,1416384024,-0.3311615,-0.05613708,-0.9175262,-10.30279,1.801254,0.9945679,83.68118,83.09874,25,0.01791908,-0.004928446,-0.00225623,0.5829363,-0.3303008,0.06173837,-0.01386293,-0.004055503,-0.001597061,-0.004293235,-0.03966498,0.00475051,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:25.695,161,161,52.33863,4.875031,9.819912,23.09,87.86308,4,5,1416384025,-0.3741302,-0.09260559,-0.9463196,-10.09608,0.4875336,0.7245483,84.15685,83.57442,25,0.008062454,-0.02504783,-0.002193379,0.5720059,-0.3301149,0.0765794,0.0136747,-0.01262317,-0.006227133,0.03973917,0.0171784,0.02199846,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:26.695,162,162,52.33864,4.875372,10.69381,23.96,88.70259,4,5,1416384026,-0.3415985,-0.1395111,-0.9343262,-10.00995,0.7468262,0.4376373,84.76846,84.18602,25,0.002429336,-0.009265936,-0.02127413,0.5600449,-0.3371035,0.08884134,-0.01046708,0.02010142,-0.03745833,0.04769699,0.08422318,0.07387546,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:27.694,163,163,52.33865,4.875702,11.25082,23.89,88.70259,6,5,1416384027,-0.2660675,0.007766724,-0.892334,-11.04359,1.611099,1.416473,84.85635,84.27392,25,0.01053174,-0.02029995,-0.003392601,0.5545024,-0.3379986,0.03618253,-0.003717907,0.005269814,-0.002423418,-0.02260612,0.06939302,-0.01425902,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:28.696,164,164,52.33864,4.876069,11.41214,24.27,89.087,6,5,1416384028,-0.3462067,0.005752563,-1.043686,-62.45078,3.927475,-30.04054,82.52386,81.94142,26,0.02639139,-0.01881763,-0.03888455,0.5495279,-0.3396863,0.01873152,0.0597929,-0.008300744,-0.0169163,-0.1942719,0.1137316,-0.3264865,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:29.695,165,165,52.33865,4.876461,11.6968,25.51,89.60752,6,5,1416384029,-0.2952118,-0.002883911,-0.9241486,-38.9351,-2.03627,-29.34857,80.77837,80.19594,26,0.01181032,-0.01436456,-0.003418966,0.5434114,-0.3377657,0.02028709,0.00230252,-0.006609433,-0.004019874,-0.08052305,0.002051447,0.05550115,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:30.695,166,166,52.33865,4.87684,10.91079,25.41,89.37732,6,5,1416384030,-0.237854,-0.01037598,-0.880722,-65.25889,-9.573013,-46.86588,79.73814,79.15571,26,-0.008609734,-0.02237295,-0.0105874,0.5396477,-0.3299489,0.008680989,-0.004863373,-0.003009724,0.005546207,0.0406573,0.02178818,0.02629974,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:31.695,167,167,52.33864,4.8772,10.9385,25.24,89.61546,6,5,1416384031,-0.3849182,-0.07962036,-1.001862,-12.40457,0.4875488,2.310822,79.22788,78.64545,26,0.01128035,0.01584341,-0.03796443,0.5355044,-0.3348953,0.03563363,-0.003048646,0.02099528,-0.009920614,0.03747653,-0.04310926,0.02714291,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:32.695,168,168,52.33863,4.877575,11.47757,25.43,89.61546,6,5,1416384032,-0.2726288,-0.0375061,-0.8930511,-9.820419,0.1417847,0.4545135,83.00627,82.42384,25,0.003467436,-0.0118761,-0.004659466,0.5334681,-0.3267275,0.03464294,-0.004686048,-0.01490373,0.0104746,-0.01344517,-0.02496482,0.04815297,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:33.696,169,169,52.33864,4.877949,11.70193,25.82,88.11189,6,5,1416384033,-0.3104706,-0.007232666,-1.014496,-9.803185,1.057922,-0.03486633,84.33558,83.75314,25,0.003472496,-0.009543171,-0.001116131,0.5333959,-0.3206175,0.04023782,-0.005466506,0.003160002,-0.002618194,0.03193856,0.03012564,-0.01177968,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:34.695,170,170,52.33865,4.878355,11.22183,26.82,90,6,5,1416384034,-0.321701,0.01693726,-0.8866577,-9.596466,0.02076721,-0.1361237,85.15633,84.5739,25,0.01043986,-0.02510535,0.0001893508,0.534428,-0.3198326,0.01135994,0.001334092,-0.007565171,-0.003545149,0.04287249,0.05141402,-0.05132251,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:35.695,171,171,52.33865,4.87873,11.94918,26.46,90.40923,6,5,1416384035,-0.3278809,0.08006287,-0.9172211,-11.33643,0.4529419,1.467056,86.943,86.36057,25,-0.001502822,-0.0237514,-0.002247442,0.5335577,-0.3270611,-0.01234061,-0.01449294,-0.01110176,0.005972383,0.007836624,-0.007686366,0.05418775,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:36.695,172,172,52.33865,4.879111,11.72836,26.31,90.40923,6,5,1416384036,-0.3573303,0.03553772,-0.9212341,-8.752327,3.011368,0.3869934,83.40363,82.82119,25,0.02298894,0.002467685,-0.0259794,0.5317004,-0.3328778,-0.03333459,-0.01051151,0.01876928,-0.007183044,0.0004717817,0.01456892,0.02081377,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:37.694,173,173,52.33865,4.879526,11.74697,26.95,90.73217,6,10,1416384037,-0.3627167,0.04136658,-0.9704742,-8.7351,-0.3248444,0.8764191,83.19473,82.61229,25,0.02413623,0.01050324,-0.004681571,0.5236374,-0.3346253,-0.03579786,-0.00351035,0.007953041,-0.005918665,0.008487458,-0.05574872,-0.02018303,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:38.695,174,174,52.33864,4.879888,11.88839,26.17,91.32053,6,5,1416384038,-0.326828,0.009414673,-0.8993073,-9.441437,-0.4458771,0.184494,86.97758,86.39514,25,0.01069126,-0.007243532,-0.001093228,0.5215857,-0.3367054,-0.02686529,-0.001298855,-0.009901427,-0.004683924,-0.005402748,0.007546514,0.0079913,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:39.695,175,175,52.33865,4.880352,10.58987,27.44,91.32053,6,10,1416384039,-0.3405609,0.02938843,-0.9462128,-9.941055,-0.3594666,0.5051117,88.95461,88.37218,25,0.008071508,-0.02503238,-0.003378486,0.5198563,-0.3383197,-0.02882364,0.01290103,-0.02193662,-0.003407593,0.002251104,0.006199272,-0.02744557,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:40.695,176,176,52.33867,4.880721,10.21872,26.68,91.32053,6,10,1416384040,-0.3573914,0.02015686,-1.007462,-10.11333,-0.3939972,0.3026276,89.79887,89.21643,25,0.01831616,0.01318211,-0.02250531,0.516386,-0.3323166,-0.02951344,0.005034109,0.01515513,-0.002563753,-0.01488121,-0.02836475,0.04053481,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:41.695,177,177,52.33865,4.881079,8.625637,25.93,91.94148,6,5,1416384041,-0.3434143,0.02941895,-0.9312744,-9.872162,-0.6706085,-0.1698914,90.46384,89.88141,25,0.005818475,-0.01778938,-0.00935675,0.5118335,-0.3327465,-0.01651935,0.002751158,-0.002585956,-0.003616807,-0.01959589,-0.01711369,0.0293094,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:42.696,178,178,52.33863,4.881466,9.359463,25.71,91.94148,6,5,1416384042,-0.3310089,0.01649475,-0.9046631,-9.579285,-0.584198,0.1844788,90.81834,90.2359,25,0.008171377,-0.01440211,0.002490056,0.5123446,-0.3278752,-0.006919151,0.003174109,-0.003866047,0.002493161,0.001849242,0.02643662,-0.006846165,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:43.696,179,179,52.33862,4.88184,9.387722,25.64,92.23799,6,10,1416384043,-0.3242035,0.005310059,-0.9614716,-9.906631,-0.1866455,0.4038544,91.13493,90.5525,25,0.02490961,-0.01812681,0.0002218413,0.5120047,-0.3321716,-0.01706043,0.01900839,-0.007525443,-0.004354554,-0.0380255,0.02171298,-0.001349603,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:44.695,180,180,52.33861,4.882202,9.368252,25.44,92.23799,6,10,1416384044,-0.3478394,-0.01547241,-0.9090118,-8.993561,-0.7224731,0.04945374,91.3791,90.79667,25,0.00978259,0.004885036,-0.01775982,0.5096345,-0.3284594,-0.01360807,-0.002246771,0.004667313,-0.009150502,-0.05940269,-0.0266234,0.0199849,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:45.696,181,181,52.3386,4.882552,9.316128,25.12,93.01281,6,5,1416384045,-0.3952179,0.01887512,-0.990799,-9.923843,-1.379379,0.1169739,92.27724,91.6948,25,0.01335362,-0.003328152,-0.0295507,0.4939477,-0.3573425,-0.01277534,-0.008240269,0.001164166,-0.01855108,0.01395714,0.0180325,0.03677459,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:46.695,182,182,52.33857,4.882933,8.149075,25.53,94.00415,6,10,1416384046,-0.3894653,0.0125885,-0.8538208,-9.682663,-1.275635,0.2519684,94.27983,93.6974,25,-0.01208383,-0.02794029,-0.03665202,0.4704102,-0.3878804,-0.0297242,-0.02606671,-0.003437448,-0.02297255,0.001061096,0.001118189,0.02209043,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:47.696,183,183,52.33855,4.883302,7.863308,24.93,95.07961,6,10,1416384047,-0.4132538,-0.009658813,-0.9559937,-9.562065,-2.122665,-0.2711487,96.71764,96.13521,25,0.009887785,-0.003070625,-0.0461643,0.434093,-0.4081787,-0.02407386,-0.0004525419,0.004737924,-0.03139423,-0.0164305,-0.03373035,-0.03841431,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:48.695,184,184,52.33853,4.883666,7.631496,25.16,96.92722,6,10,1416384048,-0.3566895,-0.02243042,-0.8329773,-9.165825,-3.764908,0.6908112,101.2554,100.673,25,-0.03990773,-0.03159148,-0.007133809,0.4079802,-0.4064896,0.01154732,-0.04559416,-0.02229409,-0.008781282,0.0612546,-0.04913714,0.08478928,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:49.695,185,185,52.3385,4.88402,9.102688,25.26,99.23711,6,10,1416384049,-0.3887329,0.0116272,-0.8479309,-9.544815,-3.488297,1.399628,105.1354,104.5529,25,-0.01644395,0.007713047,-0.0297579,0.386184,-0.3987126,0.0007794204,-0.02921088,0.01570812,-0.01076358,0.03123749,-0.004393309,0.08403688,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:50.695,186,186,52.33848,4.884389,8.717312,25.09,102.7575,6,10,1416384050,-0.4650421,-0.02656555,-0.8894348,-10.75073,-3.799454,0.8933258,107.5105,106.9281,25,-0.003447728,-0.01017141,-0.03789279,0.3591966,-0.3988485,0.001052917,-0.01322386,0.01340656,-0.03000572,0.01329623,0.002334655,-0.008118177,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:51.695,187,187,52.33844,4.884757,9.005276,24.56,102.7575,6,10,1416384051,-0.4437256,-0.02255249,-0.9214478,-9.941055,-4.127899,1.450195,109.3914,108.809,25,-0.006154299,-0.03043301,-0.03305276,0.3267591,-0.4148527,0.01052963,-0.01297307,-0.00704493,-0.02797496,0.04246758,0.002289694,0.02921494,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:52.696,188,188,52.33839,4.885098,8.912807,24.45,105.2126,6,10,1416384052,-0.4224396,-0.02992249,-0.971344,-9.596489,-4.369965,1.551437,111.6202,111.0378,25,0.009878729,-0.003086337,-0.04497893,0.2997238,-0.4138775,0.009516966,0.003616589,0.01278789,-0.02554486,0.0407856,-0.05012979,0.001540656,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:53.695,189,189,52.33831,4.88543,8.094082,24.51,106.2242,6,10,1416384053,-0.3456116,0.005462646,-0.9227753,-8.941879,-5.095963,0.6738739,114.4049,113.8225,25,-0.003706588,-0.01874839,-0.01888101,0.2864274,-0.3999239,0.02327393,-0.01727539,-0.00974559,-0.01119045,0.006994885,0.0006430438,0.02035899,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:54.695,190,190,52.33823,4.885796,7.654629,24.47,109.0935,6,10,1416384054,-0.3438873,0.02920532,-0.9279633,-8.58007,-5.286118,0.4882507,116.9419,116.3594,25,0.001218396,-0.006950584,-0.01536564,0.2751252,-0.3921864,0.007037869,-0.002104743,-0.001695181,-0.0007493068,0.0529919,0.01494186,-0.00156069,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:55.695,191,191,52.33818,4.886137,7.67062,24.14,110.5561,6,10,1416384055,-0.3623505,0.02220154,-0.9419861,-8.614517,-5.251541,1.36586,119.7475,119.1651,25,0.001446629,-0.00191215,-0.03672925,0.2654551,-0.395088,-0.001711653,0.0008777504,-0.002718781,-0.009334025,-0.01084788,0.02219887,-0.02698981,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:56.696,192,192,52.33807,4.886496,8.116848,25.32,111.9852,6,10,1416384056,-0.3710938,-0.01823425,-0.8855133,-8.356094,-6.997391,-0.4060669,123.3878,122.8054,25,0.001156611,-0.01867755,-0.02834056,0.2525743,-0.3926148,0.004499888,-0.01530679,-0.003563834,-0.0128992,-0.001278908,-0.01722864,0.05877486,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:57.695,193,193,52.33796,4.88683,8.328396,25.29,114.7751,6,10,1416384057,-0.3758698,-0.005722046,-0.9154816,-7.546402,-7.533279,-0.7267303,128.1066,127.5242,25,0.008634501,-0.007800932,-0.0473297,0.2365555,-0.4067453,0.005517952,0.0003974272,0.001131504,-0.0207645,0.001146007,-0.0006771441,-0.01910065,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:58.695,194,194,52.33785,4.887162,8.47134,25.75,116.9802,6,10,1416384058,-0.3964539,0.01245117,-0.9187927,-8.166611,-7.809845,-1.368011,132.6486,132.0661,25,0.009608152,-0.01517016,-0.0306892,0.2205554,-0.4121575,-0.003494338,0.009930678,-0.01199851,-0.01655489,-0.008976482,-0.01754767,0.001229277,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:00:59.695,195,195,52.33775,4.887501,8.953457,25.53,118.7544,6,10,1416384059,-0.3952942,0.0008087158,-0.9340973,-7.391373,-8.795166,-0.9123688,135.9463,135.3638,25,0.01440983,-0.01636699,-0.03421523,0.2099186,-0.4073162,-0.002712767,0.0129324,0.00140928,-0.01547889,-0.05705622,0.0108523,-0.01660001,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:00.695,196,196,52.33764,4.887832,8.961208,25.61,120.5216,6,10,1416384060,-0.3602448,0.008728027,-0.977951,-7.632561,-9.624893,-0.1698151,139.2224,138.64,25,0.009699766,-0.01036476,-0.03427142,0.2031392,-0.4089162,0.01117992,0.0071131,-0.009216423,0.00323429,-0.01914255,0.02414966,-0.02375869,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:01.695,197,197,52.33751,4.888095,8.397243,24.69,119.5312,6,10,1416384061,-0.3871613,-0.004226685,-0.951004,-7.029587,-10.40269,-0.2204285,142.2204,141.638,25,0.02387151,-0.02597594,-0.03530126,0.1956466,-0.4088684,0.005685392,0.01834217,-0.0005307088,-0.01880174,-0.06715681,0.02396539,-0.03375275,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:02.695,198,198,52.33735,4.888416,9.238796,25.88,123.0469,6,10,1416384062,-0.4581757,0.001937866,-0.8972015,-6.306046,-10.9904,-0.5241699,145.1176,144.5352,25,0.006102634,-0.008007326,-0.02956055,0.1837843,-0.4098279,-0.000199198,0.005697647,0.01767299,-0.0170501,-0.02145512,0.01522744,-0.04396174,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:03.695,199,199,52.33724,4.88872,9.319851,25.24,124.4531,6,10,1416384063,-0.3355408,0.004257202,-0.9043274,-5.875351,-10.73114,-0.1697388,149.2743,148.6919,25,0.007314372,-0.005672,-0.02719673,0.1757806,-0.4120087,-0.004376848,0.006709043,0.00567336,-0.006141873,-0.007725738,0.02508789,0.006977251,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:04.695,200,200,52.33711,4.889038,9.316128,25.5,125.1562,6,10,1416384064,-0.325058,-0.02371216,-0.8982391,-5.186256,-9.417374,2.5979,151.4495,150.867,25,0.02397165,-0.004886368,-0.01052401,0.1867387,-0.3806918,-0.002991475,0.0002587533,-0.01116681,0.0319242,0.08225453,-0.04216078,0.01403598,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:05.694,201,201,52.33699,4.889346,9.461452,25.26,126.2109,6,10,1416384065,-0.2872009,0.01823425,-0.8774567,-24.32616,-8.535828,-0.1191101,153.1591,152.5767,26,0.007018495,-0.008501875,0.007192932,0.211402,-0.355473,0.001575459,0.005148432,-0.007369346,0.02834066,0.02379936,0.01010512,-0.007114515,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:06.695,202,202,52.33686,4.889655,9.276821,25.39,127.5348,6,10,1416384066,-0.2858734,-0.01266479,-0.8185425,-2.085312,-7.101074,2.260406,155.394,154.8116,26,-0.01700801,-0.01416882,0.005921273,0.2298524,-0.3381929,0.008905047,-0.01527092,-0.009488176,0.03168157,0.003446387,0.07433461,0.01382923,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:07.696,203,203,52.33673,4.889973,8.823208,26.19,128.6598,6,10,1416384067,-0.339447,0.01733398,-0.9752808,2.187141,-13.91185,-8.000214,156.3901,155.8076,26,0.009444368,-0.0154498,-0.009351957,0.2489779,-0.3427434,-0.005987468,0.001560627,-0.007013916,0.007861157,-0.02387345,0.01564953,0.02424734,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:08.696,204,204,52.33659,4.890288,9.050808,26.2,129.1554,6,10,1416384068,-0.2873535,-0.01451111,-0.9200134,-0.8276978,-10.99051,-7.105774,156.6115,156.0291,26,0.0134202,0.01073174,-0.01303298,0.2684522,-0.3364508,-0.005782365,0.009917786,0.006989973,0.02176226,0.02364545,-0.02717515,0.06533073,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:01:09.696,205,205,52.33646,4.890581,9.794216,25.91,129.3405,6,10,1416384069,-0.2857971,-0.008956909,-0.9133301,0.9467468,-14.46503,-11.07162,156.4134,155.8309,26,0.002401905,0.001147024,0.001190167,0.2858234,-0.3323834,0.001382791,-0.0091786,0.0144075,0.01531867,-0.01723981,0.02359959,0.01293917,0.0.0.0,10.167.22.1,5,0
